student_id,course,course_type,year,month,total_days,days_present,attendance_pct
GTC1959,BSc,UG,3,Jul,26,17,66.03
GTC1959,BSc,UG,3,Aug,25,18,71.06
GTC1959,BSc,UG,3,Sep,24,16,67.54
GTC1959,BSc,UG,3,Oct,23,19,83.35
GTC1959,BSc,UG,3,Nov,20,14,68.47
GTC1959,BSc,UG,3,Dec,18,12,66.99
GTC1959,BSc,UG,3,Jan,22,20,91.2
GTC1959,BSc,UG,3,Feb,24,16,67.53
GTC1959,BSc,UG,3,Mar,26,20,78.44
GTC1959,BSc,UG,3,Apr,25,20,80.43
GTC1960,BSc,UG,1,Jul,26,19,73.82
GTC1960,BSc,UG,1,Aug,25,21,85.16
GTC1960,BSc,UG,1,Sep,24,18,76.31
GTC1960,BSc,UG,1,Oct,23,14,60.46
GTC1960,BSc,UG,1,Nov,20,18,87.96
GTC1960,BSc,UG,1,Dec,18,12,65.93
GTC1960,BSc,UG,1,Jan,22,14,62.18
GTC1960,BSc,UG,1,Feb,24,21,88.69
GTC1960,BSc,UG,1,Mar,26,23,89.44
GTC1960,BSc,UG,1,Apr,25,25,99.55
GTC1961,BSc,UG,3,Jul,26,13,48.87
GTC1961,BSc,UG,3,Aug,25,15,61.27
GTC1961,BSc,UG,3,Sep,24,18,73.53
GTC1961,BSc,UG,3,Oct,23,19,81.34
GTC1961,BSc,UG,3,Nov,20,18,91.25
GTC1961,BSc,UG,3,Dec,18,14,80.48
GTC1961,BSc,UG,3,Jan,22,14,65.91
GTC1961,BSc,UG,3,Feb,24,17,71.02
GTC1961,BSc,UG,3,Mar,26,18,69.25
GTC1961,BSc,UG,3,Apr,25,16,65.51
GTC1962,BSc,UG,2,Jul,26,25,97.4
GTC1962,BSc,UG,2,Aug,25,18,71.93
GTC1962,BSc,UG,2,Sep,24,18,76.83
GTC1962,BSc,UG,2,Oct,23,21,91.99
GTC1962,BSc,UG,2,Nov,20,14,68.01
GTC1962,BSc,UG,2,Dec,18,13,71.68
GTC1962,BSc,UG,2,Jan,22,19,86.4
GTC1962,BSc,UG,2,Feb,24,16,67.42
GTC1962,BSc,UG,2,Mar,26,16,62.09
GTC1962,BSc,UG,2,Apr,25,18,70.37
GTC1963,BSc,UG,2,Jul,26,21,81.38
GTC1963,BSc,UG,2,Aug,25,21,82.21
GTC1963,BSc,UG,2,Sep,24,24,100.0
GTC1963,BSc,UG,2,Oct,23,22,95.75
GTC1963,BSc,UG,2,Nov,20,15,76.61
GTC1963,BSc,UG,2,Dec,18,9,49.66
GTC1963,BSc,UG,2,Jan,22,19,88.63
GTC1963,BSc,UG,2,Feb,24,24,100.0
GTC1963,BSc,UG,2,Mar,26,13,51.69
GTC1963,BSc,UG,2,Apr,25,18,72.2
GTC1964,BSc,UG,2,Jul,26,25,94.84
GTC1964,BSc,UG,2,Aug,25,17,67.64
GTC1964,BSc,UG,2,Sep,24,16,67.77
GTC1964,BSc,UG,2,Oct,23,21,90.16
GTC1964,BSc,UG,2,Nov,20,15,76.53
GTC1964,BSc,UG,2,Dec,18,14,75.24
GTC1964,BSc,UG,2,Jan,22,14,62.78
GTC1964,BSc,UG,2,Feb,24,16,64.7
GTC1964,BSc,UG,2,Mar,26,16,60.31
GTC1964,BSc,UG,2,Apr,25,19,76.15
GTC1965,BSc,UG,1,Jul,26,16,63.19
GTC1965,BSc,UG,1,Aug,25,25,100.0
GTC1965,BSc,UG,1,Sep,24,16,67.76
GTC1965,BSc,UG,1,Oct,23,17,75.53
GTC1965,BSc,UG,1,Nov,20,15,76.49
GTC1965,BSc,UG,1,Dec,18,12,68.19
GTC1965,BSc,UG,1,Jan,22,12,54.84
GTC1965,BSc,UG,1,Feb,24,23,96.02
GTC1965,BSc,UG,1,Mar,26,17,65.76
GTC1965,BSc,UG,1,Apr,25,19,76.79
GTC1966,BSc,UG,2,Jul,26,25,97.63
GTC1966,BSc,UG,2,Aug,25,19,77.79
GTC1966,BSc,UG,2,Sep,24,18,75.37
GTC1966,BSc,UG,2,Oct,23,14,62.98
GTC1966,BSc,UG,2,Nov,20,13,63.53
GTC1966,BSc,UG,2,Dec,18,15,80.8
GTC1966,BSc,UG,2,Jan,22,21,97.22
GTC1966,BSc,UG,2,Feb,24,19,78.48
GTC1966,BSc,UG,2,Mar,26,17,66.9
GTC1966,BSc,UG,2,Apr,25,20,80.22
GTC1967,BSc,UG,1,Jul,26,21,80.73
GTC1967,BSc,UG,1,Aug,25,20,81.65
GTC1967,BSc,UG,1,Sep,24,18,74.69
GTC1967,BSc,UG,1,Oct,23,17,73.36
GTC1967,BSc,UG,1,Nov,20,15,77.17
GTC1967,BSc,UG,1,Dec,18,10,57.79
GTC1967,BSc,UG,1,Jan,22,21,96.91
GTC1967,BSc,UG,1,Feb,24,20,85.24
GTC1967,BSc,UG,1,Mar,26,16,62.03
GTC1967,BSc,UG,1,Apr,25,22,89.62
GTC1968,BSc,UG,2,Jul,26,20,76.35
GTC1968,BSc,UG,2,Aug,25,14,54.13
GTC1968,BSc,UG,2,Sep,24,20,84.95
GTC1968,BSc,UG,2,Oct,23,19,83.27
GTC1968,BSc,UG,2,Nov,20,18,87.7
GTC1968,BSc,UG,2,Dec,18,13,70.36
GTC1968,BSc,UG,2,Jan,22,20,89.11
GTC1968,BSc,UG,2,Feb,24,14,56.99
GTC1968,BSc,UG,2,Mar,26,21,80.99
GTC1968,BSc,UG,2,Apr,25,20,78.44
GTC1969,BSc,UG,3,Jul,26,22,84.76
GTC1969,BSc,UG,3,Aug,25,14,54.58
GTC1969,BSc,UG,3,Sep,24,16,66.29
GTC1969,BSc,UG,3,Oct,23,15,63.86
GTC1969,BSc,UG,3,Nov,20,16,81.44
GTC1969,BSc,UG,3,Dec,18,12,65.23
GTC1969,BSc,UG,3,Jan,22,18,83.93
GTC1969,BSc,UG,3,Feb,24,21,88.9
GTC1969,BSc,UG,3,Mar,26,21,78.89
GTC1969,BSc,UG,3,Apr,25,18,71.75
GTC1970,BSc,UG,3,Jul,26,24,93.25
GTC1970,BSc,UG,3,Aug,25,14,56.89
GTC1970,BSc,UG,3,Sep,24,18,75.43
GTC1970,BSc,UG,3,Oct,23,19,82.18
GTC1970,BSc,UG,3,Nov,20,12,59.31
GTC1970,BSc,UG,3,Dec,18,16,88.32
GTC1970,BSc,UG,3,Jan,22,15,65.96
GTC1970,BSc,UG,3,Feb,24,20,84.2
GTC1970,BSc,UG,3,Mar,26,19,71.99
GTC1970,BSc,UG,3,Apr,25,19,76.32
GTC1971,BSc,UG,1,Jul,26,18,69.2
GTC1971,BSc,UG,1,Aug,25,19,76.79
GTC1971,BSc,UG,1,Sep,24,14,60.31
GTC1971,BSc,UG,1,Oct,23,14,60.14
GTC1971,BSc,UG,1,Nov,20,16,79.46
GTC1971,BSc,UG,1,Dec,18,13,70.73
GTC1971,BSc,UG,1,Jan,22,17,75.55
GTC1971,BSc,UG,1,Feb,24,13,54.54
GTC1971,BSc,UG,1,Mar,26,19,74.86
GTC1971,BSc,UG,1,Apr,25,15,59.76
GTC1972,BSc,UG,2,Jul,26,17,63.5
GTC1972,BSc,UG,2,Aug,25,16,65.86
GTC1972,BSc,UG,2,Sep,24,20,81.94
GTC1972,BSc,UG,2,Oct,23,16,69.15
GTC1972,BSc,UG,2,Nov,20,15,73.72
GTC1972,BSc,UG,2,Dec,18,12,68.69
GTC1972,BSc,UG,2,Jan,22,18,83.34
GTC1972,BSc,UG,2,Feb,24,19,80.96
GTC1972,BSc,UG,2,Mar,26,23,88.43
GTC1972,BSc,UG,2,Apr,25,17,68.71
GTC1973,BSc,UG,2,Jul,26,19,74.3
GTC1973,BSc,UG,2,Aug,25,24,95.86
GTC1973,BSc,UG,2,Sep,24,24,100.0
GTC1973,BSc,UG,2,Oct,23,20,88.92
GTC1973,BSc,UG,2,Nov,20,13,64.43
GTC1973,BSc,UG,2,Dec,18,14,75.43
GTC1973,BSc,UG,2,Jan,22,17,77.13
GTC1973,BSc,UG,2,Feb,24,16,66.92
GTC1973,BSc,UG,2,Mar,26,23,87.34
GTC1973,BSc,UG,2,Apr,25,17,68.86
GTC1974,BSc,UG,1,Jul,26,22,83.25
GTC1974,BSc,UG,1,Aug,25,20,80.55
GTC1974,BSc,UG,1,Sep,24,19,77.42
GTC1974,BSc,UG,1,Oct,23,17,72.51
GTC1974,BSc,UG,1,Nov,20,18,91.12
GTC1974,BSc,UG,1,Dec,18,14,78.75
GTC1974,BSc,UG,1,Jan,22,15,67.75
GTC1974,BSc,UG,1,Feb,24,18,74.36
GTC1974,BSc,UG,1,Mar,26,18,69.05
GTC1974,BSc,UG,1,Apr,25,24,94.68
GTC1975,BSc,UG,2,Jul,26,16,60.91
GTC1975,BSc,UG,2,Aug,25,15,60.29
GTC1975,BSc,UG,2,Sep,24,21,88.02
GTC1975,BSc,UG,2,Oct,23,16,70.51
GTC1975,BSc,UG,2,Nov,20,16,77.93
GTC1975,BSc,UG,2,Dec,18,18,100.0
GTC1975,BSc,UG,2,Jan,22,18,81.28
GTC1975,BSc,UG,2,Feb,24,17,69.61
GTC1975,BSc,UG,2,Mar,26,24,92.71
GTC1975,BSc,UG,2,Apr,25,16,62.32
GTC1976,BSc,UG,1,Jul,26,19,71.3
GTC1976,BSc,UG,1,Aug,25,20,78.96
GTC1976,BSc,UG,1,Sep,24,14,57.08
GTC1976,BSc,UG,1,Oct,23,15,65.63
GTC1976,BSc,UG,1,Nov,20,17,83.95
GTC1976,BSc,UG,1,Dec,18,14,80.2
GTC1976,BSc,UG,1,Jan,22,20,88.94
GTC1976,BSc,UG,1,Feb,24,14,60.4
GTC1976,BSc,UG,1,Mar,26,26,98.64
GTC1976,BSc,UG,1,Apr,25,18,70.64
GTC1977,BSc,UG,1,Jul,26,26,100.0
GTC1977,BSc,UG,1,Aug,25,19,76.6
GTC1977,BSc,UG,1,Sep,24,20,82.72
GTC1977,BSc,UG,1,Oct,23,16,69.68
GTC1977,BSc,UG,1,Nov,20,17,84.2
GTC1977,BSc,UG,1,Dec,18,9,51.54
GTC1977,BSc,UG,1,Jan,22,16,73.7
GTC1977,BSc,UG,1,Feb,24,15,62.9
GTC1977,BSc,UG,1,Mar,26,20,77.63
GTC1977,BSc,UG,1,Apr,25,21,84.44
GTC1978,BSc,UG,3,Jul,26,19,73.14
GTC1978,BSc,UG,3,Aug,25,25,100.0
GTC1978,BSc,UG,3,Sep,24,19,79.25
GTC1978,BSc,UG,3,Oct,23,18,80.32
GTC1978,BSc,UG,3,Nov,20,14,70.09
GTC1978,BSc,UG,3,Dec,18,9,51.56
GTC1978,BSc,UG,3,Jan,22,14,65.3
GTC1978,BSc,UG,3,Feb,24,17,70.13
GTC1978,BSc,UG,3,Mar,26,22,86.42
GTC1978,BSc,UG,3,Apr,25,18,72.78
GTC1979,BSc,UG,3,Jul,26,18,69.85
GTC1979,BSc,UG,3,Aug,25,18,73.46
GTC1979,BSc,UG,3,Sep,24,18,76.4
GTC1979,BSc,UG,3,Oct,23,16,67.65
GTC1979,BSc,UG,3,Nov,20,18,88.5
GTC1979,BSc,UG,3,Dec,18,14,77.57
GTC1979,BSc,UG,3,Jan,22,18,82.78
GTC1979,BSc,UG,3,Feb,24,22,92.55
GTC1979,BSc,UG,3,Mar,26,23,86.91
GTC1979,BSc,UG,3,Apr,25,19,76.97
GTC1980,BSc,UG,3,Jul,26,24,93.06
GTC1980,BSc,UG,3,Aug,25,18,71.48
GTC1980,BSc,UG,3,Sep,24,18,74.4
GTC1980,BSc,UG,3,Oct,23,15,66.65
GTC1980,BSc,UG,3,Nov,20,16,81.24
GTC1980,BSc,UG,3,Dec,18,12,69.19
GTC1980,BSc,UG,3,Jan,22,16,74.79
GTC1980,BSc,UG,3,Feb,24,18,74.27
GTC1980,BSc,UG,3,Mar,26,18,67.51
GTC1980,BSc,UG,3,Apr,25,20,79.75
GTC1981,BSc,UG,1,Jul,26,18,70.73
GTC1981,BSc,UG,1,Aug,25,19,75.55
GTC1981,BSc,UG,1,Sep,24,15,63.19
GTC1981,BSc,UG,1,Oct,23,13,54.49
GTC1981,BSc,UG,1,Nov,20,16,79.63
GTC1981,BSc,UG,1,Dec,18,13,73.2
GTC1981,BSc,UG,1,Jan,22,17,75.5
GTC1981,BSc,UG,1,Feb,24,16,67.63
GTC1981,BSc,UG,1,Mar,26,21,81.01
GTC1981,BSc,UG,1,Apr,25,21,84.57
GTC1982,BSc,UG,2,Jul,26,21,79.77
GTC1982,BSc,UG,2,Aug,25,21,84.2
GTC1982,BSc,UG,2,Sep,24,19,80.74
GTC1982,BSc,UG,2,Oct,23,21,92.93
GTC1982,BSc,UG,2,Nov,20,13,67.25
GTC1982,BSc,UG,2,Dec,18,12,65.98
GTC1982,BSc,UG,2,Jan,22,17,76.94
GTC1982,BSc,UG,2,Feb,24,19,78.74
GTC1982,BSc,UG,2,Mar,26,17,64.02
GTC1982,BSc,UG,2,Apr,25,25,99.16
GTC1983,BSc,UG,2,Jul,26,23,87.42
GTC1983,BSc,UG,2,Aug,25,17,66.58
GTC1983,BSc,UG,2,Sep,24,21,88.03
GTC1983,BSc,UG,2,Oct,23,16,70.13
GTC1983,BSc,UG,2,Nov,20,14,71.12
GTC1983,BSc,UG,2,Dec,18,15,85.35
GTC1983,BSc,UG,2,Jan,22,15,68.12
GTC1983,BSc,UG,2,Feb,24,13,52.49
GTC1983,BSc,UG,2,Mar,26,19,74.0
GTC1983,BSc,UG,2,Apr,25,16,65.26
GTC1984,BSc,UG,1,Jul,26,19,71.82
GTC1984,BSc,UG,1,Aug,25,17,69.05
GTC1984,BSc,UG,1,Sep,24,14,57.0
GTC1984,BSc,UG,1,Oct,23,19,83.09
GTC1984,BSc,UG,1,Nov,20,13,67.11
GTC1984,BSc,UG,1,Dec,18,11,60.32
GTC1984,BSc,UG,1,Jan,22,15,66.54
GTC1984,BSc,UG,1,Feb,24,17,72.11
GTC1984,BSc,UG,1,Mar,26,22,85.28
GTC1984,BSc,UG,1,Apr,25,15,58.72
GTC1985,BSc,UG,1,Jul,26,23,88.71
GTC1985,BSc,UG,1,Aug,25,21,83.74
GTC1985,BSc,UG,1,Sep,24,12,48.94
GTC1985,BSc,UG,1,Oct,23,19,83.48
GTC1985,BSc,UG,1,Nov,20,13,62.54
GTC1985,BSc,UG,1,Dec,18,14,77.64
GTC1985,BSc,UG,1,Jan,22,18,82.2
GTC1985,BSc,UG,1,Feb,24,18,75.63
GTC1985,BSc,UG,1,Mar,26,15,57.84
GTC1985,BSc,UG,1,Apr,25,16,63.06
GTC1986,BSc,UG,2,Jul,26,17,65.16
GTC1986,BSc,UG,2,Aug,25,19,75.52
GTC1986,BSc,UG,2,Sep,24,16,65.73
GTC1986,BSc,UG,2,Oct,23,18,78.03
GTC1986,BSc,UG,2,Nov,20,18,91.4
GTC1986,BSc,UG,2,Dec,18,11,59.24
GTC1986,BSc,UG,2,Jan,22,14,65.29
GTC1986,BSc,UG,2,Feb,24,21,88.41
GTC1986,BSc,UG,2,Mar,26,25,97.19
GTC1986,BSc,UG,2,Apr,25,15,61.63
GTC1987,BSc,UG,3,Jul,26,16,62.85
GTC1987,BSc,UG,3,Aug,25,18,72.93
GTC1987,BSc,UG,3,Sep,24,19,78.09
GTC1987,BSc,UG,3,Oct,23,14,60.99
GTC1987,BSc,UG,3,Nov,20,15,73.91
GTC1987,BSc,UG,3,Dec,18,13,74.44
GTC1987,BSc,UG,3,Jan,22,19,85.18
GTC1987,BSc,UG,3,Feb,24,19,80.29
GTC1987,BSc,UG,3,Mar,26,25,95.24
GTC1987,BSc,UG,3,Apr,25,13,52.59
GTC1988,BSc,UG,3,Jul,26,20,77.38
GTC1988,BSc,UG,3,Aug,25,16,62.59
GTC1988,BSc,UG,3,Sep,24,16,67.44
GTC1988,BSc,UG,3,Oct,23,17,72.74
GTC1988,BSc,UG,3,Nov,20,11,57.27
GTC1988,BSc,UG,3,Dec,18,16,89.02
GTC1988,BSc,UG,3,Jan,22,16,73.63
GTC1988,BSc,UG,3,Feb,24,14,58.67
GTC1988,BSc,UG,3,Mar,26,19,72.92
GTC1988,BSc,UG,3,Apr,25,20,79.67
GTC1989,BSc,UG,1,Jul,26,13,49.07
GTC1989,BSc,UG,1,Aug,25,14,54.66
GTC1989,BSc,UG,1,Sep,24,23,96.04
GTC1989,BSc,UG,1,Oct,23,19,84.0
GTC1989,BSc,UG,1,Nov,20,14,70.7
GTC1989,BSc,UG,1,Dec,18,17,93.9
GTC1989,BSc,UG,1,Jan,22,16,70.47
GTC1989,BSc,UG,1,Feb,24,14,56.31
GTC1989,BSc,UG,1,Mar,26,22,83.09
GTC1989,BSc,UG,1,Apr,25,17,66.82
GTC1990,BSc,UG,1,Jul,26,18,69.42
GTC1990,BSc,UG,1,Aug,25,15,58.74
GTC1990,BSc,UG,1,Sep,24,21,88.71
GTC1990,BSc,UG,1,Oct,23,15,63.98
GTC1990,BSc,UG,1,Nov,20,15,75.38
GTC1990,BSc,UG,1,Dec,18,14,75.3
GTC1990,BSc,UG,1,Jan,22,18,81.46
GTC1990,BSc,UG,1,Feb,24,23,94.67
GTC1990,BSc,UG,1,Mar,26,15,58.41
GTC1990,BSc,UG,1,Apr,25,18,73.54
GTC1991,BSc,UG,3,Jul,26,17,65.46
GTC1991,BSc,UG,3,Aug,25,21,84.16
GTC1991,BSc,UG,3,Sep,24,20,82.93
GTC1991,BSc,UG,3,Oct,23,16,71.59
GTC1991,BSc,UG,3,Nov,20,15,75.24
GTC1991,BSc,UG,3,Dec,18,10,54.88
GTC1991,BSc,UG,3,Jan,22,13,59.51
GTC1991,BSc,UG,3,Feb,24,18,76.44
GTC1991,BSc,UG,3,Mar,26,16,59.78
GTC1991,BSc,UG,3,Apr,25,18,73.12
GTC1992,BSc,UG,2,Jul,26,21,80.36
GTC1992,BSc,UG,2,Aug,25,19,75.69
GTC1992,BSc,UG,2,Sep,24,24,99.34
GTC1992,BSc,UG,2,Oct,23,15,64.68
GTC1992,BSc,UG,2,Nov,20,16,77.51
GTC1992,BSc,UG,2,Dec,18,14,79.74
GTC1992,BSc,UG,2,Jan,22,21,96.02
GTC1992,BSc,UG,2,Feb,24,23,97.33
GTC1992,BSc,UG,2,Mar,26,23,89.34
GTC1992,BSc,UG,2,Apr,25,21,85.34
GTC1993,BSc,UG,2,Jul,26,25,95.54
GTC1993,BSc,UG,2,Aug,25,15,58.62
GTC1993,BSc,UG,2,Sep,24,18,75.5
GTC1993,BSc,UG,2,Oct,23,19,84.52
GTC1993,BSc,UG,2,Nov,20,20,99.75
GTC1993,BSc,UG,2,Dec,18,14,76.61
GTC1993,BSc,UG,2,Jan,22,16,73.7
GTC1993,BSc,UG,2,Feb,24,20,84.92
GTC1993,BSc,UG,2,Mar,26,23,88.92
GTC1993,BSc,UG,2,Apr,25,14,54.22
GTC1994,BSc,UG,1,Jul,26,20,76.08
GTC1994,BSc,UG,1,Aug,25,13,51.85
GTC1994,BSc,UG,1,Sep,24,21,86.51
GTC1994,BSc,UG,1,Oct,23,14,59.19
GTC1994,BSc,UG,1,Nov,20,17,85.2
GTC1994,BSc,UG,1,Dec,18,13,72.39
GTC1994,BSc,UG,1,Jan,22,13,59.87
GTC1994,BSc,UG,1,Feb,24,21,89.52
GTC1994,BSc,UG,1,Mar,26,24,93.86
GTC1994,BSc,UG,1,Apr,25,16,64.54
GTC1995,BSc,UG,1,Jul,26,23,88.3
GTC1995,BSc,UG,1,Aug,25,15,59.0
GTC1995,BSc,UG,1,Sep,24,17,71.71
GTC1995,BSc,UG,1,Oct,23,18,79.35
GTC1995,BSc,UG,1,Nov,20,15,76.87
GTC1995,BSc,UG,1,Dec,18,15,82.59
GTC1995,BSc,UG,1,Jan,22,16,72.87
GTC1995,BSc,UG,1,Feb,24,19,77.88
GTC1995,BSc,UG,1,Mar,26,15,56.63
GTC1995,BSc,UG,1,Apr,25,16,64.58
GTC1996,BSc,UG,3,Jul,26,21,82.27
GTC1996,BSc,UG,3,Aug,25,18,70.81
GTC1996,BSc,UG,3,Sep,24,15,60.9
GTC1996,BSc,UG,3,Oct,23,15,67.33
GTC1996,BSc,UG,3,Nov,20,17,85.58
GTC1996,BSc,UG,3,Dec,18,13,70.72
GTC1996,BSc,UG,3,Jan,22,13,58.95
GTC1996,BSc,UG,3,Feb,24,19,77.62
GTC1996,BSc,UG,3,Mar,26,15,56.91
GTC1996,BSc,UG,3,Apr,25,19,76.87
GTC1997,BSc,UG,3,Jul,26,19,72.67
GTC1997,BSc,UG,3,Aug,25,16,63.37
GTC1997,BSc,UG,3,Sep,24,21,86.14
GTC1997,BSc,UG,3,Oct,23,22,94.73
GTC1997,BSc,UG,3,Nov,20,15,77.11
GTC1997,BSc,UG,3,Dec,18,11,63.85
GTC1997,BSc,UG,3,Jan,22,18,83.53
GTC1997,BSc,UG,3,Feb,24,17,71.43
GTC1997,BSc,UG,3,Mar,26,17,66.46
GTC1997,BSc,UG,3,Apr,25,17,69.14
GTC1998,BSc,UG,2,Jul,26,22,85.47
GTC1998,BSc,UG,2,Aug,25,12,49.75
GTC1998,BSc,UG,2,Sep,24,23,96.57
GTC1998,BSc,UG,2,Oct,23,17,75.99
GTC1998,BSc,UG,2,Nov,20,14,72.29
GTC1998,BSc,UG,2,Dec,18,14,76.73
GTC1998,BSc,UG,2,Jan,22,17,77.43
GTC1998,BSc,UG,2,Feb,24,17,70.57
GTC1998,BSc,UG,2,Mar,26,25,96.17
GTC1998,BSc,UG,2,Apr,25,18,71.42
GTC1999,BSc,UG,3,Jul,26,20,75.7
GTC1999,BSc,UG,3,Aug,25,22,87.25
GTC1999,BSc,UG,3,Sep,24,20,82.6
GTC1999,BSc,UG,3,Oct,23,19,84.69
GTC1999,BSc,UG,3,Nov,20,15,77.42
GTC1999,BSc,UG,3,Dec,18,13,70.48
GTC1999,BSc,UG,3,Jan,22,19,86.47
GTC1999,BSc,UG,3,Feb,24,14,58.4
GTC1999,BSc,UG,3,Mar,26,24,91.3
GTC1999,BSc,UG,3,Apr,25,21,84.05
GTC2000,BSc,UG,1,Jul,26,19,74.15
GTC2000,BSc,UG,1,Aug,25,20,80.82
GTC2000,BSc,UG,1,Sep,24,19,78.52
GTC2000,BSc,UG,1,Oct,23,14,61.21
GTC2000,BSc,UG,1,Nov,20,11,53.45
GTC2000,BSc,UG,1,Dec,18,13,70.72
GTC2000,BSc,UG,1,Jan,22,15,66.93
GTC2000,BSc,UG,1,Feb,24,17,70.2
GTC2000,BSc,UG,1,Mar,26,18,70.57
GTC2000,BSc,UG,1,Apr,25,19,76.18
GTC2001,BSc,UG,2,Jul,26,23,90.25
GTC2001,BSc,UG,2,Aug,25,22,86.96
GTC2001,BSc,UG,2,Sep,24,18,74.25
GTC2001,BSc,UG,2,Oct,23,17,75.5
GTC2001,BSc,UG,2,Nov,20,20,100.0
GTC2001,BSc,UG,2,Dec,18,14,76.36
GTC2001,BSc,UG,2,Jan,22,15,68.19
GTC2001,BSc,UG,2,Feb,24,21,86.76
GTC2001,BSc,UG,2,Mar,26,16,63.16
GTC2001,BSc,UG,2,Apr,25,19,76.3
GTC2002,BSc,UG,2,Jul,26,21,79.37
GTC2002,BSc,UG,2,Aug,25,21,83.65
GTC2002,BSc,UG,2,Sep,24,17,70.99
GTC2002,BSc,UG,2,Oct,23,18,79.41
GTC2002,BSc,UG,2,Nov,20,14,72.07
GTC2002,BSc,UG,2,Dec,18,14,78.24
GTC2002,BSc,UG,2,Jan,22,22,100.0
GTC2002,BSc,UG,2,Feb,24,17,71.65
GTC2002,BSc,UG,2,Mar,26,23,87.04
GTC2002,BSc,UG,2,Apr,25,22,87.41
GTC2003,BSc,UG,2,Jul,26,11,43.24
GTC2003,BSc,UG,2,Aug,25,23,92.09
GTC2003,BSc,UG,2,Sep,24,16,66.88
GTC2003,BSc,UG,2,Oct,23,20,89.12
GTC2003,BSc,UG,2,Nov,20,14,69.1
GTC2003,BSc,UG,2,Dec,18,13,73.45
GTC2003,BSc,UG,2,Jan,22,14,62.3
GTC2003,BSc,UG,2,Feb,24,15,60.68
GTC2003,BSc,UG,2,Mar,26,24,90.89
GTC2003,BSc,UG,2,Apr,25,20,80.55
GTC2004,BSc,UG,1,Jul,26,17,65.47
GTC2004,BSc,UG,1,Aug,25,22,87.31
GTC2004,BSc,UG,1,Sep,24,18,74.87
GTC2004,BSc,UG,1,Oct,23,14,58.78
GTC2004,BSc,UG,1,Nov,20,15,73.84
GTC2004,BSc,UG,1,Dec,18,12,65.32
GTC2004,BSc,UG,1,Jan,22,13,60.88
GTC2004,BSc,UG,1,Feb,24,19,80.35
GTC2004,BSc,UG,1,Mar,26,16,61.75
GTC2004,BSc,UG,1,Apr,25,18,70.58
GTC2005,BSc,UG,3,Jul,26,19,74.57
GTC2005,BSc,UG,3,Aug,25,21,83.23
GTC2005,BSc,UG,3,Sep,24,18,76.77
GTC2005,BSc,UG,3,Oct,23,17,75.88
GTC2005,BSc,UG,3,Nov,20,14,71.61
GTC2005,BSc,UG,3,Dec,18,17,93.68
GTC2005,BSc,UG,3,Jan,22,16,73.52
GTC2005,BSc,UG,3,Feb,24,17,69.01
GTC2005,BSc,UG,3,Mar,26,14,55.26
GTC2005,BSc,UG,3,Apr,25,18,73.94
GTC2006,BSc,UG,2,Jul,26,17,66.99
GTC2006,BSc,UG,2,Aug,25,24,95.51
GTC2006,BSc,UG,2,Sep,24,14,59.94
GTC2006,BSc,UG,2,Oct,23,23,100.0
GTC2006,BSc,UG,2,Nov,20,14,71.92
GTC2006,BSc,UG,2,Dec,18,10,56.07
GTC2006,BSc,UG,2,Jan,22,17,75.89
GTC2006,BSc,UG,2,Feb,24,15,63.13
GTC2006,BSc,UG,2,Mar,26,15,58.21
GTC2006,BSc,UG,2,Apr,25,19,76.82
GTC2007,BSc,UG,3,Jul,26,19,74.21
GTC2007,BSc,UG,3,Aug,25,21,83.61
GTC2007,BSc,UG,3,Sep,24,20,83.45
GTC2007,BSc,UG,3,Oct,23,20,86.64
GTC2007,BSc,UG,3,Nov,20,16,79.6
GTC2007,BSc,UG,3,Dec,18,13,73.5
GTC2007,BSc,UG,3,Jan,22,16,73.45
GTC2007,BSc,UG,3,Feb,24,16,64.82
GTC2007,BSc,UG,3,Mar,26,20,78.8
GTC2007,BSc,UG,3,Apr,25,18,70.7
GTC2008,BSc,UG,3,Jul,26,18,70.67
GTC2008,BSc,UG,3,Aug,25,19,74.5
GTC2008,BSc,UG,3,Sep,24,20,84.26
GTC2008,BSc,UG,3,Oct,23,18,76.34
GTC2008,BSc,UG,3,Nov,20,15,74.09
GTC2008,BSc,UG,3,Dec,18,15,82.92
GTC2008,BSc,UG,3,Jan,22,15,68.46
GTC2008,BSc,UG,3,Feb,24,22,90.86
GTC2008,BSc,UG,3,Mar,26,12,47.94
GTC2008,BSc,UG,3,Apr,25,20,81.42
GTC2009,BSc,UG,2,Jul,26,20,75.24
GTC2009,BSc,UG,2,Aug,25,17,68.62
GTC2009,BSc,UG,2,Sep,24,20,85.23
GTC2009,BSc,UG,2,Oct,23,17,74.24
GTC2009,BSc,UG,2,Nov,20,16,79.1
GTC2009,BSc,UG,2,Dec,18,18,99.47
GTC2009,BSc,UG,2,Jan,22,21,94.95
GTC2009,BSc,UG,2,Feb,24,15,61.04
GTC2009,BSc,UG,2,Mar,26,24,91.31
GTC2009,BSc,UG,2,Apr,25,21,83.02
GTC2010,BSc,UG,1,Jul,26,23,88.34
GTC2010,BSc,UG,1,Aug,25,19,78.0
GTC2010,BSc,UG,1,Sep,24,12,47.94
GTC2010,BSc,UG,1,Oct,23,15,63.82
GTC2010,BSc,UG,1,Nov,20,18,91.68
GTC2010,BSc,UG,1,Dec,18,11,59.15
GTC2010,BSc,UG,1,Jan,22,15,68.52
