student_id,course,course_type,year,subject,marks,max_marks,grade,result
GTC2291,BSc,UG,2,Physics,56.9,100,C,Pass
GTC2291,BSc,UG,2,Chemistry,43.6,100,D,Pass
GTC2291,BSc,UG,2,Maths,67.2,100,B,Pass
GTC2291,BSc,UG,2,Biology,50.3,100,C,Pass
GTC2292,BSc,UG,2,Physics,35.9,100,D,Pass
GTC2292,BSc,UG,2,Chemistry,19.6,100,F,Fail
GTC2292,BSc,UG,2,Maths,16.5,100,F,Fail
GTC2292,BSc,UG,2,Biology,30.6,100,F,Fail
GTC2293,BSc,UG,2,Physics,28.7,100,F,Fail
GTC2293,BSc,UG,2,Chemistry,34.3,100,D,Pass
GTC2293,BSc,UG,2,Maths,24.8,100,F,Fail
GTC2293,BSc,UG,2,Biology,28.0,100,F,Fail
GTC2294,BSc,UG,3,Physics,38.0,100,D,Pass
GTC2294,BSc,UG,3,Chemistry,39.4,100,D,Pass
GTC2294,BSc,UG,3,Maths,50.3,100,C,Pass
GTC2294,BSc,UG,3,Biology,39.2,100,D,Pass
GTC2295,BSc,UG,3,Physics,68.6,100,B,Pass
GTC2295,BSc,UG,3,Chemistry,60.5,100,B,Pass
GTC2295,BSc,UG,3,Maths,74.6,100,B,Pass
GTC2295,BSc,UG,3,Biology,71.6,100,B,Pass
GTC2296,BSc,UG,3,Physics,65.8,100,B,Pass
GTC2296,BSc,UG,3,Chemistry,80.1,100,A,Pass
GTC2296,BSc,UG,3,Maths,56.9,100,C,Pass
GTC2296,BSc,UG,3,Biology,73.6,100,B,Pass
GTC2297,BSc,UG,3,Physics,57.2,100,C,Pass
GTC2297,BSc,UG,3,Chemistry,80.0,100,A,Pass
GTC2297,BSc,UG,3,Maths,54.0,100,C,Pass
GTC2297,BSc,UG,3,Biology,79.1,100,A,Pass
GTC2298,BSc,UG,1,Physics,80.7,100,A,Pass
GTC2298,BSc,UG,1,Chemistry,61.7,100,B,Pass
GTC2298,BSc,UG,1,Maths,71.1,100,B,Pass
GTC2298,BSc,UG,1,Biology,66.9,100,B,Pass
GTC2299,BSc,UG,3,Physics,44.1,100,D,Pass
GTC2299,BSc,UG,3,Chemistry,63.1,100,B,Pass
GTC2299,BSc,UG,3,Maths,59.3,100,C,Pass
GTC2299,BSc,UG,3,Biology,48.8,100,C,Pass
GTC2300,BSc,UG,2,Physics,57.0,100,C,Pass
GTC2300,BSc,UG,2,Chemistry,60.9,100,B,Pass
GTC2300,BSc,UG,2,Maths,63.1,100,B,Pass
GTC2300,BSc,UG,2,Biology,63.9,100,B,Pass
GTC2301,BSc,UG,2,Physics,10.9,100,F,Fail
GTC2301,BSc,UG,2,Chemistry,0.0,100,F,Fail
GTC2301,BSc,UG,2,Maths,6.7,100,F,Fail
GTC2301,BSc,UG,2,Biology,11.7,100,F,Fail
GTC2302,BSc,UG,2,Physics,53.5,100,C,Pass
GTC2302,BSc,UG,2,Chemistry,52.3,100,C,Pass
GTC2302,BSc,UG,2,Maths,43.2,100,D,Pass
GTC2302,BSc,UG,2,Biology,49.4,100,C,Pass
GTC2303,BSc,UG,2,Physics,75.0,100,A,Pass
GTC2303,BSc,UG,2,Chemistry,79.5,100,A,Pass
GTC2303,BSc,UG,2,Maths,75.7,100,A,Pass
GTC2303,BSc,UG,2,Biology,86.7,100,A,Pass
GTC2304,BSc,UG,1,Physics,57.5,100,C,Pass
GTC2304,BSc,UG,1,Chemistry,40.4,100,D,Pass
GTC2304,BSc,UG,1,Maths,75.8,100,A,Pass
GTC2304,BSc,UG,1,Biology,68.1,100,B,Pass
GTC2305,BSc,UG,2,Physics,47.8,100,C,Pass
GTC2305,BSc,UG,2,Chemistry,46.2,100,C,Pass
GTC2305,BSc,UG,2,Maths,57.9,100,C,Pass
GTC2305,BSc,UG,2,Biology,51.0,100,C,Pass
GTC2306,BSc,UG,1,Physics,34.9,100,D,Pass
GTC2306,BSc,UG,1,Chemistry,36.6,100,D,Pass
GTC2306,BSc,UG,1,Maths,30.4,100,F,Fail
GTC2306,BSc,UG,1,Biology,30.3,100,F,Fail
GTC2307,BSc,UG,1,Physics,63.5,100,B,Pass
GTC2307,BSc,UG,1,Chemistry,65.9,100,B,Pass
GTC2307,BSc,UG,1,Maths,58.0,100,C,Pass
GTC2307,BSc,UG,1,Biology,52.6,100,C,Pass
GTC2308,BSc,UG,2,Physics,44.3,100,D,Pass
GTC2308,BSc,UG,2,Chemistry,56.9,100,C,Pass
GTC2308,BSc,UG,2,Maths,59.8,100,C,Pass
GTC2308,BSc,UG,2,Biology,52.1,100,C,Pass
GTC2309,BSc,UG,1,Physics,72.4,100,B,Pass
GTC2309,BSc,UG,1,Chemistry,71.4,100,B,Pass
GTC2309,BSc,UG,1,Maths,59.4,100,C,Pass
GTC2309,BSc,UG,1,Biology,39.7,100,D,Pass
GTC2310,BSc,UG,3,Physics,85.3,100,A,Pass
GTC2310,BSc,UG,3,Chemistry,85.7,100,A,Pass
GTC2310,BSc,UG,3,Maths,87.6,100,A,Pass
GTC2310,BSc,UG,3,Biology,78.0,100,A,Pass
GTC2311,BSc,UG,2,Physics,48.8,100,C,Pass
GTC2311,BSc,UG,2,Chemistry,29.2,100,F,Fail
GTC2311,BSc,UG,2,Maths,55.6,100,C,Pass
GTC2311,BSc,UG,2,Biology,63.2,100,B,Pass
GTC2312,BSc,UG,1,Physics,64.6,100,B,Pass
GTC2312,BSc,UG,1,Chemistry,48.0,100,C,Pass
GTC2312,BSc,UG,1,Maths,64.7,100,B,Pass
GTC2312,BSc,UG,1,Biology,72.3,100,B,Pass
GTC2313,BSc,UG,2,Physics,76.4,100,A,Pass
GTC2313,BSc,UG,2,Chemistry,72.4,100,B,Pass
GTC2313,BSc,UG,2,Maths,56.7,100,C,Pass
GTC2313,BSc,UG,2,Biology,63.5,100,B,Pass
GTC2314,BSc,UG,3,Physics,57.6,100,C,Pass
GTC2314,BSc,UG,3,Chemistry,43.7,100,D,Pass
GTC2314,BSc,UG,3,Maths,57.5,100,C,Pass
GTC2314,BSc,UG,3,Biology,51.8,100,C,Pass
GTC2315,BSc,UG,3,Physics,58.8,100,C,Pass
GTC2315,BSc,UG,3,Chemistry,72.7,100,B,Pass
GTC2315,BSc,UG,3,Maths,60.3,100,B,Pass
GTC2315,BSc,UG,3,Biology,54.5,100,C,Pass
GTC2316,BSc,UG,3,Physics,74.8,100,B,Pass
GTC2316,BSc,UG,3,Chemistry,58.0,100,C,Pass
GTC2316,BSc,UG,3,Maths,75.3,100,A,Pass
GTC2316,BSc,UG,3,Biology,78.2,100,A,Pass
GTC2317,BSc,UG,2,Physics,28.1,100,F,Fail
GTC2317,BSc,UG,2,Chemistry,35.6,100,D,Pass
GTC2317,BSc,UG,2,Maths,42.4,100,D,Pass
GTC2317,BSc,UG,2,Biology,18.0,100,F,Fail
GTC2318,BSc,UG,1,Physics,22.5,100,F,Fail
GTC2318,BSc,UG,1,Chemistry,23.2,100,F,Fail
GTC2318,BSc,UG,1,Maths,4.2,100,F,Fail
GTC2318,BSc,UG,1,Biology,20.9,100,F,Fail
GTC2319,BSc,UG,2,Physics,52.4,100,C,Pass
GTC2319,BSc,UG,2,Chemistry,51.4,100,C,Pass
GTC2319,BSc,UG,2,Maths,45.2,100,C,Pass
GTC2319,BSc,UG,2,Biology,53.7,100,C,Pass
GTC2320,BSc,UG,1,Physics,87.4,100,A,Pass
GTC2320,BSc,UG,1,Chemistry,89.3,100,A,Pass
GTC2320,BSc,UG,1,Maths,76.8,100,A,Pass
GTC2320,BSc,UG,1,Biology,92.5,100,A,Pass
GTC2321,BSc,UG,1,Physics,50.9,100,C,Pass
GTC2321,BSc,UG,1,Chemistry,62.5,100,B,Pass
GTC2321,BSc,UG,1,Maths,62.9,100,B,Pass
GTC2321,BSc,UG,1,Biology,46.9,100,C,Pass
GTC2322,BSc,UG,2,Physics,24.2,100,F,Fail
GTC2322,BSc,UG,2,Chemistry,23.0,100,F,Fail
GTC2322,BSc,UG,2,Maths,31.4,100,F,Fail
GTC2322,BSc,UG,2,Biology,13.9,100,F,Fail
GTC2323,BSc,UG,2,Physics,73.6,100,B,Pass
GTC2323,BSc,UG,2,Chemistry,94.8,100,A,Pass
GTC2323,BSc,UG,2,Maths,95.7,100,A,Pass
GTC2323,BSc,UG,2,Biology,75.1,100,A,Pass
GTC2324,BSc,UG,2,Physics,30.3,100,F,Fail
GTC2324,BSc,UG,2,Chemistry,42.3,100,D,Pass
GTC2324,BSc,UG,2,Maths,40.3,100,D,Pass
GTC2324,BSc,UG,2,Biology,41.6,100,D,Pass
GTC2325,BSc,UG,3,Physics,74.8,100,B,Pass
GTC2325,BSc,UG,3,Chemistry,63.4,100,B,Pass
GTC2325,BSc,UG,3,Maths,49.9,100,C,Pass
GTC2325,BSc,UG,3,Biology,66.9,100,B,Pass
GTC2326,BSc,UG,1,Physics,66.9,100,B,Pass
GTC2326,BSc,UG,1,Chemistry,70.7,100,B,Pass
GTC2326,BSc,UG,1,Maths,92.0,100,A,Pass
GTC2326,BSc,UG,1,Biology,52.2,100,C,Pass
GTC2327,BSc,UG,2,Physics,14.6,100,F,Fail
GTC2327,BSc,UG,2,Chemistry,16.9,100,F,Fail
GTC2327,BSc,UG,2,Maths,16.4,100,F,Fail
GTC2327,BSc,UG,2,Biology,39.9,100,D,Pass
GTC2328,BSc,UG,2,Physics,71.9,100,B,Pass
GTC2328,BSc,UG,2,Chemistry,69.1,100,B,Pass
GTC2328,BSc,UG,2,Maths,57.8,100,C,Pass
GTC2328,BSc,UG,2,Biology,76.6,100,A,Pass
GTC2329,BSc,UG,3,Physics,56.8,100,C,Pass
GTC2329,BSc,UG,3,Chemistry,57.7,100,C,Pass
GTC2329,BSc,UG,3,Maths,56.6,100,C,Pass
GTC2329,BSc,UG,3,Biology,47.5,100,C,Pass
GTC2330,BSc,UG,1,Physics,68.0,100,B,Pass
GTC2330,BSc,UG,1,Chemistry,69.4,100,B,Pass
GTC2330,BSc,UG,1,Maths,65.2,100,B,Pass
GTC2330,BSc,UG,1,Biology,68.1,100,B,Pass
GTC2331,BSc,UG,2,Physics,55.6,100,C,Pass
GTC2331,BSc,UG,2,Chemistry,75.9,100,A,Pass
GTC2331,BSc,UG,2,Maths,46.8,100,C,Pass
GTC2331,BSc,UG,2,Biology,61.2,100,B,Pass
GTC2332,BSc,UG,2,Physics,64.6,100,B,Pass
GTC2332,BSc,UG,2,Chemistry,85.1,100,A,Pass
GTC2332,BSc,UG,2,Maths,83.9,100,A,Pass
GTC2332,BSc,UG,2,Biology,72.7,100,B,Pass
GTC2333,BSc,UG,3,Physics,62.1,100,B,Pass
GTC2333,BSc,UG,3,Chemistry,48.7,100,C,Pass
GTC2333,BSc,UG,3,Maths,72.5,100,B,Pass
GTC2333,BSc,UG,3,Biology,74.3,100,B,Pass
GTC2334,BSc,UG,1,Physics,75.1,100,A,Pass
GTC2334,BSc,UG,1,Chemistry,87.1,100,A,Pass
GTC2334,BSc,UG,1,Maths,88.9,100,A,Pass
GTC2334,BSc,UG,1,Biology,83.5,100,A,Pass
GTC2335,BSc,UG,2,Physics,23.5,100,F,Fail
GTC2335,BSc,UG,2,Chemistry,49.5,100,C,Pass
GTC2335,BSc,UG,2,Maths,50.1,100,C,Pass
GTC2335,BSc,UG,2,Biology,61.7,100,B,Pass
GTC2336,BSc,UG,1,Physics,66.3,100,B,Pass
GTC2336,BSc,UG,1,Chemistry,72.0,100,B,Pass
GTC2336,BSc,UG,1,Maths,83.3,100,A,Pass
GTC2336,BSc,UG,1,Biology,76.3,100,A,Pass
GTC2337,BSc,UG,3,Physics,60.1,100,B,Pass
GTC2337,BSc,UG,3,Chemistry,54.0,100,C,Pass
GTC2337,BSc,UG,3,Maths,58.4,100,C,Pass
GTC2337,BSc,UG,3,Biology,70.9,100,B,Pass
GTC2338,BSc,UG,1,Physics,57.3,100,C,Pass
GTC2338,BSc,UG,1,Chemistry,58.4,100,C,Pass
GTC2338,BSc,UG,1,Maths,55.6,100,C,Pass
GTC2338,BSc,UG,1,Biology,58.4,100,C,Pass
GTC2339,BSc,UG,3,Physics,46.6,100,C,Pass
GTC2339,BSc,UG,3,Chemistry,25.7,100,F,Fail
GTC2339,BSc,UG,3,Maths,43.3,100,D,Pass
GTC2339,BSc,UG,3,Biology,53.8,100,C,Pass
GTC2340,BSc,UG,1,Physics,34.3,100,D,Pass
GTC2340,BSc,UG,1,Chemistry,43.4,100,D,Pass
GTC2340,BSc,UG,1,Maths,60.3,100,B,Pass
GTC2340,BSc,UG,1,Biology,54.7,100,C,Pass
GTC2341,BSc,UG,3,Physics,87.0,100,A,Pass
GTC2341,BSc,UG,3,Chemistry,71.4,100,B,Pass
GTC2341,BSc,UG,3,Maths,87.9,100,A,Pass
GTC2341,BSc,UG,3,Biology,60.2,100,B,Pass
GTC2342,BSc,UG,3,Physics,40.7,100,D,Pass
GTC2342,BSc,UG,3,Chemistry,45.4,100,C,Pass
GTC2342,BSc,UG,3,Maths,46.9,100,C,Pass
GTC2342,BSc,UG,3,Biology,44.3,100,D,Pass
GTC2343,BSc,UG,3,Physics,47.3,100,C,Pass
GTC2343,BSc,UG,3,Chemistry,55.7,100,C,Pass
GTC2343,BSc,UG,3,Maths,66.9,100,B,Pass
GTC2343,BSc,UG,3,Biology,52.2,100,C,Pass
GTC2344,BSc,UG,1,Physics,49.9,100,C,Pass
GTC2344,BSc,UG,1,Chemistry,71.8,100,B,Pass
GTC2344,BSc,UG,1,Maths,58.3,100,C,Pass
GTC2344,BSc,UG,1,Biology,53.4,100,C,Pass
GTC2345,BSc,UG,2,Physics,37.5,100,D,Pass
GTC2345,BSc,UG,2,Chemistry,41.5,100,D,Pass
GTC2345,BSc,UG,2,Maths,36.0,100,D,Pass
GTC2345,BSc,UG,2,Biology,41.7,100,D,Pass
GTC2346,BSc,UG,3,Physics,32.7,100,F,Fail
GTC2346,BSc,UG,3,Chemistry,53.9,100,C,Pass
GTC2346,BSc,UG,3,Maths,38.8,100,D,Pass
GTC2346,BSc,UG,3,Biology,36.3,100,D,Pass
GTC2347,BSc,UG,1,Physics,55.5,100,C,Pass
GTC2347,BSc,UG,1,Chemistry,52.9,100,C,Pass
GTC2347,BSc,UG,1,Maths,60.9,100,B,Pass
GTC2347,BSc,UG,1,Biology,62.3,100,B,Pass
GTC2348,BSc,UG,2,Physics,51.3,100,C,Pass
GTC2348,BSc,UG,2,Chemistry,59.1,100,C,Pass
GTC2348,BSc,UG,2,Maths,57.2,100,C,Pass
GTC2348,BSc,UG,2,Biology,57.1,100,C,Pass
GTC2349,BSc,UG,1,Physics,48.5,100,C,Pass
GTC2349,BSc,UG,1,Chemistry,27.6,100,F,Fail
GTC2349,BSc,UG,1,Maths,50.1,100,C,Pass
GTC2349,BSc,UG,1,Biology,42.6,100,D,Pass
GTC2350,BSc,UG,3,Physics,28.7,100,F,Fail
GTC2350,BSc,UG,3,Chemistry,26.8,100,F,Fail
GTC2350,BSc,UG,3,Maths,19.0,100,F,Fail
GTC2350,BSc,UG,3,Biology,4.5,100,F,Fail
GTC2351,BSc,UG,3,Physics,58.3,100,C,Pass
GTC2351,BSc,UG,3,Chemistry,64.0,100,B,Pass
GTC2351,BSc,UG,3,Maths,62.9,100,B,Pass
GTC2351,BSc,UG,3,Biology,60.4,100,B,Pass
GTC2352,BSc,UG,2,Physics,64.5,100,B,Pass
GTC2352,BSc,UG,2,Chemistry,68.2,100,B,Pass
GTC2352,BSc,UG,2,Maths,72.5,100,B,Pass
GTC2352,BSc,UG,2,Biology,65.0,100,B,Pass
GTC2353,BSc,UG,3,Physics,60.6,100,B,Pass
GTC2353,BSc,UG,3,Chemistry,62.9,100,B,Pass
GTC2353,BSc,UG,3,Maths,56.3,100,C,Pass
GTC2353,BSc,UG,3,Biology,65.3,100,B,Pass
GTC2354,BSc,UG,2,Physics,66.1,100,B,Pass
GTC2354,BSc,UG,2,Chemistry,64.1,100,B,Pass
GTC2354,BSc,UG,2,Maths,67.0,100,B,Pass
GTC2354,BSc,UG,2,Biology,62.3,100,B,Pass
GTC2355,BSc,UG,1,Physics,52.7,100,C,Pass
GTC2355,BSc,UG,1,Chemistry,34.1,100,D,Pass
GTC2355,BSc,UG,1,Maths,25.7,100,F,Fail
GTC2355,BSc,UG,1,Biology,36.2,100,D,Pass
GTC2356,BSc,UG,3,Physics,73.3,100,B,Pass
GTC2356,BSc,UG,3,Chemistry,73.0,100,B,Pass
GTC2356,BSc,UG,3,Maths,63.9,100,B,Pass
GTC2356,BSc,UG,3,Biology,62.8,100,B,Pass
GTC2357,BSc,UG,2,Physics,27.8,100,F,Fail
GTC2357,BSc,UG,2,Chemistry,24.2,100,F,Fail
GTC2357,BSc,UG,2,Maths,27.7,100,F,Fail
GTC2357,BSc,UG,2,Biology,15.7,100,F,Fail
GTC2358,BSc,UG,3,Physics,19.5,100,F,Fail
GTC2358,BSc,UG,3,Chemistry,21.9,100,F,Fail
GTC2358,BSc,UG,3,Maths,20.0,100,F,Fail
GTC2358,BSc,UG,3,Biology,32.3,100,F,Fail
GTC2359,BSc,UG,3,Physics,35.3,100,D,Pass
GTC2359,BSc,UG,3,Chemistry,65.4,100,B,Pass
GTC2359,BSc,UG,3,Maths,46.4,100,C,Pass
GTC2359,BSc,UG,3,Biology,49.7,100,C,Pass
GTC2360,BSc,UG,3,Physics,60.9,100,B,Pass
GTC2360,BSc,UG,3,Chemistry,54.4,100,C,Pass
GTC2360,BSc,UG,3,Maths,49.7,100,C,Pass
GTC2360,BSc,UG,3,Biology,40.4,100,D,Pass
GTC2361,BSc,UG,3,Physics,48.4,100,C,Pass
GTC2361,BSc,UG,3,Chemistry,52.2,100,C,Pass
GTC2361,BSc,UG,3,Maths,48.8,100,C,Pass
GTC2361,BSc,UG,3,Biology,62.5,100,B,Pass
GTC2362,BSc,UG,3,Physics,84.3,100,A,Pass
GTC2362,BSc,UG,3,Chemistry,80.2,100,A,Pass
GTC2362,BSc,UG,3,Maths,88.3,100,A,Pass
GTC2362,BSc,UG,3,Biology,70.9,100,B,Pass
GTC2363,BSc,UG,3,Physics,68.9,100,B,Pass
GTC2363,BSc,UG,3,Chemistry,75.8,100,A,Pass
GTC2363,BSc,UG,3,Maths,67.7,100,B,Pass
GTC2363,BSc,UG,3,Biology,75.3,100,A,Pass
GTC2364,BSc,UG,3,Physics,60.0,100,B,Pass
GTC2364,BSc,UG,3,Chemistry,52.3,100,C,Pass
GTC2364,BSc,UG,3,Maths,64.2,100,B,Pass
GTC2364,BSc,UG,3,Biology,63.0,100,B,Pass
GTC2365,BSc,UG,2,Physics,57.1,100,C,Pass
GTC2365,BSc,UG,2,Chemistry,50.4,100,C,Pass
GTC2365,BSc,UG,2,Maths,49.0,100,C,Pass
GTC2365,BSc,UG,2,Biology,69.9,100,B,Pass
GTC2366,BSc,UG,1,Physics,45.0,100,C,Pass
GTC2366,BSc,UG,1,Chemistry,46.4,100,C,Pass
GTC2366,BSc,UG,1,Maths,56.4,100,C,Pass
GTC2366,BSc,UG,1,Biology,63.6,100,B,Pass
GTC2367,BSc,UG,3,Physics,80.0,100,A,Pass
GTC2367,BSc,UG,3,Chemistry,71.3,100,B,Pass
GTC2367,BSc,UG,3,Maths,75.9,100,A,Pass
GTC2367,BSc,UG,3,Biology,89.2,100,A,Pass
GTC2368,BSc,UG,2,Physics,66.6,100,B,Pass
GTC2368,BSc,UG,2,Chemistry,55.6,100,C,Pass
GTC2368,BSc,UG,2,Maths,63.2,100,B,Pass
GTC2368,BSc,UG,2,Biology,51.7,100,C,Pass
GTC2369,BSc,UG,3,Physics,69.5,100,B,Pass
GTC2369,BSc,UG,3,Chemistry,68.4,100,B,Pass
GTC2369,BSc,UG,3,Maths,73.7,100,B,Pass
GTC2369,BSc,UG,3,Biology,71.8,100,B,Pass
GTC2370,BSc,UG,3,Physics,53.4,100,C,Pass
GTC2370,BSc,UG,3,Chemistry,33.5,100,D,Pass
GTC2370,BSc,UG,3,Maths,56.1,100,C,Pass
GTC2370,BSc,UG,3,Biology,53.0,100,C,Pass
GTC2371,BSc,UG,2,Physics,49.0,100,C,Pass
GTC2371,BSc,UG,2,Chemistry,39.7,100,D,Pass
GTC2371,BSc,UG,2,Maths,25.4,100,F,Fail
GTC2371,BSc,UG,2,Biology,38.3,100,D,Pass
GTC2372,BSc,UG,2,Physics,72.6,100,B,Pass
GTC2372,BSc,UG,2,Chemistry,63.9,100,B,Pass
GTC2372,BSc,UG,2,Maths,59.6,100,C,Pass
GTC2372,BSc,UG,2,Biology,69.8,100,B,Pass
GTC2373,BSc,UG,3,Physics,44.0,100,D,Pass
GTC2373,BSc,UG,3,Chemistry,60.6,100,B,Pass
GTC2373,BSc,UG,3,Maths,62.9,100,B,Pass
GTC2373,BSc,UG,3,Biology,54.0,100,C,Pass
GTC2374,BSc,UG,2,Physics,73.6,100,B,Pass
GTC2374,BSc,UG,2,Chemistry,71.8,100,B,Pass
GTC2374,BSc,UG,2,Maths,66.5,100,B,Pass
GTC2374,BSc,UG,2,Biology,73.4,100,B,Pass
GTC2375,BSc,UG,2,Physics,69.6,100,B,Pass
GTC2375,BSc,UG,2,Chemistry,73.4,100,B,Pass
GTC2375,BSc,UG,2,Maths,68.6,100,B,Pass
GTC2375,BSc,UG,2,Biology,71.6,100,B,Pass
GTC2376,BSc,UG,2,Physics,31.6,100,F,Fail
GTC2376,BSc,UG,2,Chemistry,34.8,100,D,Pass
GTC2376,BSc,UG,2,Maths,45.9,100,C,Pass
GTC2376,BSc,UG,2,Biology,35.6,100,D,Pass
GTC2377,BSc,UG,1,Physics,78.7,100,A,Pass
GTC2377,BSc,UG,1,Chemistry,69.1,100,B,Pass
GTC2377,BSc,UG,1,Maths,95.4,100,A,Pass
GTC2377,BSc,UG,1,Biology,69.7,100,B,Pass
GTC2378,BSc,UG,2,Physics,39.4,100,D,Pass
GTC2378,BSc,UG,2,Chemistry,36.8,100,D,Pass
GTC2378,BSc,UG,2,Maths,44.9,100,D,Pass
GTC2378,BSc,UG,2,Biology,38.3,100,D,Pass
GTC2379,BSc,UG,2,Physics,58.3,100,C,Pass
GTC2379,BSc,UG,2,Chemistry,75.4,100,A,Pass
GTC2379,BSc,UG,2,Maths,66.2,100,B,Pass
GTC2379,BSc,UG,2,Biology,79.1,100,A,Pass
GTC2380,BSc,UG,1,Physics,54.0,100,C,Pass
GTC2380,BSc,UG,1,Chemistry,70.7,100,B,Pass
GTC2380,BSc,UG,1,Maths,59.6,100,C,Pass
GTC2380,BSc,UG,1,Biology,61.8,100,B,Pass
GTC2381,BSc,UG,2,Physics,67.9,100,B,Pass
GTC2381,BSc,UG,2,Chemistry,70.5,100,B,Pass
GTC2381,BSc,UG,2,Maths,56.0,100,C,Pass
GTC2381,BSc,UG,2,Biology,66.5,100,B,Pass
GTC2382,BSc,UG,1,Physics,77.0,100,A,Pass
GTC2382,BSc,UG,1,Chemistry,69.4,100,B,Pass
GTC2382,BSc,UG,1,Maths,65.5,100,B,Pass
GTC2382,BSc,UG,1,Biology,69.4,100,B,Pass
GTC2383,BSc,UG,3,Physics,35.6,100,D,Pass
GTC2383,BSc,UG,3,Chemistry,31.3,100,F,Fail
GTC2383,BSc,UG,3,Maths,42.1,100,D,Pass
GTC2383,BSc,UG,3,Biology,61.1,100,B,Pass
GTC2384,BSc,UG,2,Physics,72.2,100,B,Pass
GTC2384,BSc,UG,2,Chemistry,47.0,100,C,Pass
GTC2384,BSc,UG,2,Maths,55.1,100,C,Pass
GTC2384,BSc,UG,2,Biology,46.5,100,C,Pass
GTC2385,BSc,UG,3,Physics,50.5,100,C,Pass
GTC2385,BSc,UG,3,Chemistry,52.7,100,C,Pass
GTC2385,BSc,UG,3,Maths,61.8,100,B,Pass
GTC2385,BSc,UG,3,Biology,57.9,100,C,Pass
GTC2386,BSc,UG,3,Physics,56.8,100,C,Pass
GTC2386,BSc,UG,3,Chemistry,47.7,100,C,Pass
GTC2386,BSc,UG,3,Maths,49.0,100,C,Pass
GTC2386,BSc,UG,3,Biology,47.4,100,C,Pass
GTC2387,BSc,UG,2,Physics,38.7,100,D,Pass
GTC2387,BSc,UG,2,Chemistry,43.5,100,D,Pass
GTC2387,BSc,UG,2,Maths,42.7,100,D,Pass
GTC2387,BSc,UG,2,Biology,64.4,100,B,Pass
GTC2388,BSc,UG,2,Physics,90.1,100,A,Pass
GTC2388,BSc,UG,2,Chemistry,100.0,100,A,Pass
GTC2388,BSc,UG,2,Maths,100.0,100,A,Pass
GTC2388,BSc,UG,2,Biology,94.3,100,A,Pass
GTC2389,BSc,UG,1,Physics,29.1,100,F,Fail
GTC2389,BSc,UG,1,Chemistry,42.1,100,D,Pass
GTC2389,BSc,UG,1,Maths,34.3,100,D,Pass
GTC2389,BSc,UG,1,Biology,36.0,100,D,Pass
GTC2390,BSc,UG,3,Physics,67.6,100,B,Pass
GTC2390,BSc,UG,3,Chemistry,44.4,100,D,Pass
GTC2390,BSc,UG,3,Maths,59.4,100,C,Pass
GTC2390,BSc,UG,3,Biology,67.3,100,B,Pass
GTC2391,BSc,UG,1,Physics,65.4,100,B,Pass
GTC2391,BSc,UG,1,Chemistry,74.2,100,B,Pass
GTC2391,BSc,UG,1,Maths,69.1,100,B,Pass
GTC2391,BSc,UG,1,Biology,68.0,100,B,Pass
GTC2392,BSc,UG,3,Physics,61.5,100,B,Pass
GTC2392,BSc,UG,3,Chemistry,48.1,100,C,Pass
GTC2392,BSc,UG,3,Maths,51.9,100,C,Pass
GTC2392,BSc,UG,3,Biology,58.5,100,C,Pass
GTC2393,BSc,UG,1,Physics,26.3,100,F,Fail
GTC2393,BSc,UG,1,Chemistry,42.5,100,D,Pass
GTC2393,BSc,UG,1,Maths,38.6,100,D,Pass
GTC2393,BSc,UG,1,Biology,44.2,100,D,Pass
GTC2394,BSc,UG,3,Physics,43.2,100,D,Pass
GTC2394,BSc,UG,3,Chemistry,58.4,100,C,Pass
GTC2394,BSc,UG,3,Maths,46.1,100,C,Pass
GTC2394,BSc,UG,3,Biology,62.4,100,B,Pass
GTC2395,BSc,UG,2,Physics,53.3,100,C,Pass
GTC2395,BSc,UG,2,Chemistry,62.3,100,B,Pass
GTC2395,BSc,UG,2,Maths,72.5,100,B,Pass
GTC2395,BSc,UG,2,Biology,62.7,100,B,Pass
GTC2396,BSc,UG,3,Physics,52.2,100,C,Pass
GTC2396,BSc,UG,3,Chemistry,71.8,100,B,Pass
GTC2396,BSc,UG,3,Maths,64.6,100,B,Pass
GTC2396,BSc,UG,3,Biology,75.8,100,A,Pass
GTC2397,BSc,UG,3,Physics,24.2,100,F,Fail
GTC2397,BSc,UG,3,Chemistry,38.4,100,D,Pass
GTC2397,BSc,UG,3,Maths,18.8,100,F,Fail
GTC2397,BSc,UG,3,Biology,44.8,100,D,Pass
GTC2398,BSc,UG,2,Physics,56.0,100,C,Pass
GTC2398,BSc,UG,2,Chemistry,69.3,100,B,Pass
GTC2398,BSc,UG,2,Maths,61.4,100,B,Pass
GTC2398,BSc,UG,2,Biology,74.0,100,B,Pass
GTC2399,BSc,UG,1,Physics,60.5,100,B,Pass
GTC2399,BSc,UG,1,Chemistry,57.0,100,C,Pass
GTC2399,BSc,UG,1,Maths,68.3,100,B,Pass
GTC2399,BSc,UG,1,Biology,56.3,100,C,Pass
GTC2400,BSc,UG,3,Physics,24.4,100,F,Fail
GTC2400,BSc,UG,3,Chemistry,38.6,100,D,Pass
GTC2400,BSc,UG,3,Maths,53.6,100,C,Pass
GTC2400,BSc,UG,3,Biology,34.1,100,D,Pass
GTC2401,BSc,UG,2,Physics,66.7,100,B,Pass
GTC2401,BSc,UG,2,Chemistry,67.2,100,B,Pass
GTC2401,BSc,UG,2,Maths,68.7,100,B,Pass
